Date,Times,SMP
20190309,5h,109.06
20190310,5h,108.5
20190311,5h,105.35
20190312,5h,109.02
20190313,5h,109.15
20190314,5h,110.28
20190315,5h,109.13
20190316,5h,110.33
20190317,5h,107.51
20190318,5h,108.52
20190319,5h,109.39
20190320,5h,111.2
20190321,5h,110.56
20190322,5h,113.05
20190323,5h,109.21
20190324,5h,113.4
20190325,5h,102.02
20190326,5h,108.68
20190327,5h,108.75
20190328,5h,108.63
20190329,5h,108.19
20190330,5h,108.55
20190331,5h,110.54
20190401,5h,97.07
20190402,5h,98.56
20190403,5h,99.04
20190404,5h,100.89
20190405,5h,98.08
20190406,5h,95.49
20190407,5h,96.58
20190408,5h,92.46
20190409,5h,98.56
20190410,5h,98.56
20190411,5h,97.92
20190412,5h,96.19
20190413,5h,95.83
20190414,5h,94.6
20190415,5h,93.25
20190416,5h,98.56
20190417,5h,99.22
20190418,5h,98.56
20190419,5h,98.12
20190420,5h,95.59
20190421,5h,87.99
20190422,5h,96.23
20190423,5h,99.99
20190424,5h,95.79
20190425,5h,97.01
20190426,5h,98.5
20190427,5h,97.07
20190428,5h,81.68
20190429,5h,82.19
20190430,5h,91.91
20190501,5h,72.79
20190502,5h,74.41
20190503,5h,77.23
20190504,5h,77.19
20190505,5h,75.27
20190506,5h,69.61
20190507,5h,77.02
20190508,5h,78.96
20190509,5h,77.85
20190510,5h,77.55
20190511,5h,78.72
20190512,5h,73.48
20190513,5h,73.58
20190514,5h,77.16
20190515,5h,77.29
20190516,5h,74.23
20190517,5h,73.73
20190518,5h,74.22
20190519,5h,59.49
20190520,5h,69.0
20190521,5h,74.46
20190522,5h,73.94
20190523,5h,76.44
20190524,5h,76.69
20190525,5h,77.86
20190526,5h,59.27
20190527,5h,59.77
20190528,5h,72.85
20190529,5h,73.25
20190530,5h,73.21
20190531,5h,69.19
20190601,5h,70.93
20190602,5h,59.83
20190603,5h,58.9
20190604,5h,71.02
20190605,5h,70.82
20190606,5h,70.95
20190607,5h,58.06
20190608,5h,69.77
20190609,5h,58.74
20190610,5h,58.9
20190611,5h,70.58
20190612,5h,70.7
20190613,5h,72.13
20190614,5h,70.77
20190615,5h,67.31
20190616,5h,59.91
20190617,5h,58.9
20190618,5h,73.93
20190619,5h,74.03
20190620,5h,73.74
20190621,5h,74.01
20190622,5h,65.26
20190623,5h,58.62
20190624,5h,58.71
20190625,5h,73.56
20190626,5h,73.44
20190627,5h,73.99
20190628,5h,70.8
20190629,5h,71.35
20190630,5h,59.83
20190701,5h,65.69
20190702,5h,66.93
20190703,5h,66.02
20190704,5h,66.24
20190705,5h,65.28
20190706,5h,64.95
20190707,5h,61.42
20190708,5h,60.08
20190709,5h,66.9
20190710,5h,68.7
20190711,5h,69.96
20190712,5h,69.96
20190713,5h,70.34
20190714,5h,62.25
20190715,5h,64.96
20190716,5h,66.21
20190717,5h,65.72
20190718,5h,67.91
20190719,5h,69.9
20190720,5h,66.5
20190721,5h,62.48
20190722,5h,64.93
20190723,5h,69.9
20190724,5h,69.9
20190725,5h,69.9
20190726,5h,70.1
20190727,5h,65.51
20190728,5h,65.3
20190729,5h,64.8
20190730,5h,69.9
20190731,5h,70.17
20190801,5h,67.3
20190802,5h,67.1
20190803,5h,67.64
20190804,5h,66.71
20190805,5h,64.46
20190806,5h,72.02
20190807,5h,72.02
20190808,5h,73.49
20190809,5h,67.02
20190810,5h,67.44
20190811,5h,66.9
20190812,5h,64.76
20190813,5h,67.87
20190814,5h,72.06
20190815,5h,72.34
20190816,5h,67.1
20190817,5h,72.48
20190818,5h,67.67
20190819,5h,67.39
20190820,5h,79.44
20190821,5h,79.38
20190822,5h,73.82
20190823,5h,70.95
20190824,5h,67.75
20190825,5h,65.14
20190826,5h,64.87
20190827,5h,68.93
20190828,5h,68.9
20190829,5h,68.9
20190830,5h,67.48
20190831,5h,67.28
20190901,5h,57.92
20190902,5h,57.86
20190903,5h,69.2
20190904,5h,73.7
20190905,5h,74.25
20190906,5h,73.64
20190907,5h,61.25
20190908,5h,57.69
20190909,5h,58.35
20190910,5h,76.66
20190911,5h,78.38
20190912,5h,61.62
20190913,5h,58.31
20190914,5h,57.34
20190915,5h,57.41
20190916,5h,58.95
20190917,5h,78.1
20190918,5h,76.47
20190919,5h,73.65
20190920,5h,74.93
20190921,5h,77.75
20190922,5h,70.63
20190923,5h,74.28
20190924,5h,76.46
20190925,5h,76.5
20190926,5h,76.36
20190927,5h,76.5
20190928,5h,77.78
20190929,5h,73.91
20190930,5h,74.33
20191001,5h,89.01
20191002,5h,86.55
20191003,5h,91.16
20191004,5h,60.16
20191005,5h,86.81
20191006,5h,59.82
20191007,5h,60.3
20191008,5h,87.37
20191009,5h,82.23
20191010,5h,60.3
20191011,5h,72.58
20191012,5h,81.91
20191013,5h,59.96
20191014,5h,58.24
20191015,5h,82.19
20191016,5h,86.04
20191017,5h,86.39
20191018,5h,82.05
20191019,5h,73.21
20191020,5h,60.17
20191021,5h,59.81
20191022,5h,74.31
20191023,5h,72.33
20191024,5h,82.37
20191025,5h,82.25
20191026,5h,86.54
20191027,5h,60.36
20191028,5h,60.69
20191029,5h,72.32
20191030,5h,86.47
20191031,5h,88.43
20191101,5h,77.3
20191102,5h,73.36
20191103,5h,62.74
20191104,5h,63.51
20191105,5h,78.92
20191106,5h,78.93
20191107,5h,78.73
20191108,5h,79.18
20191109,5h,78.4
20191110,5h,75.83
20191111,5h,73.42
20191112,5h,78.76
20191113,5h,78.91
20191114,5h,79.34
20191115,5h,79.22
20191116,5h,78.96
20191117,5h,71.19
20191118,5h,70.99
20191119,5h,79.54
20191120,5h,79.57
20191121,5h,79.54
20191122,5h,79.02
20191123,5h,78.8
20191124,5h,78.3
20191125,5h,69.98
20191126,5h,79.69
20191127,5h,79.85
20191128,5h,79.86
20191129,5h,78.91
20191130,5h,78.6
20191201,5h,78.98
20191202,5h,78.17
20191203,5h,80.99
20191204,5h,80.69
20191205,5h,80.62
20191206,5h,81.28
20191207,5h,81.26
20191208,5h,78.52
20191209,5h,81.28
20191210,5h,80.73
20191211,5h,81.47
20191212,5h,80.74
20191213,5h,80.57
20191214,5h,80.2
20191215,5h,78.42
20191216,5h,81.28
20191217,5h,81.28
20191218,5h,80.75
20191219,5h,80.9
20191220,5h,81.28
20191221,5h,80.83
20191222,5h,78.98
20191223,5h,78.62
20191224,5h,80.66
20191225,5h,79.87
20191226,5h,81.28
20191227,5h,80.71
20191228,5h,80.44
20191229,5h,78.4
20191230,5h,79.04
20191231,5h,79.88
20200101,5h,80.74
20200102,5h,82.6
20200103,5h,81.31
20200104,5h,81.17
20200105,5h,78.92
20200106,5h,79.0
20200107,5h,82.6
20200108,5h,82.09
20200109,5h,81.92
20200110,5h,82.97
20200111,5h,81.22
20200112,5h,80.24
20200113,5h,79.4
20200114,5h,81.97
20200115,5h,81.94
20200116,5h,81.95
20200117,5h,81.95
20200118,5h,82.94
20200119,5h,79.53
20200120,5h,79.81
20200121,5h,81.97
20200122,5h,82.05
20200123,5h,82.01
20200124,5h,79.86
20200125,5h,78.08
20200126,5h,72.95
20200127,5h,75.64
20200128,5h,78.89
20200129,5h,82.6
20200130,5h,82.6
20200131,5h,80.13
20200201,5h,77.42
20200202,5h,76.11
20200203,5h,75.37
20200204,5h,78.14
20200205,5h,79.32
20200206,5h,79.66
20200207,5h,79.22
20200208,5h,79.04
20200209,5h,76.76
20200210,5h,80.91
20200211,5h,79.39
20200212,5h,80.09
20200213,5h,81.05
20200214,5h,78.2
20200215,5h,77.13
20200216,5h,79.35
20200217,5h,76.83
20200218,5h,78.09
20200219,5h,83.17
20200220,5h,80.07
20200221,5h,80.14
20200222,5h,78.13
20200223,5h,76.09
20200224,5h,76.58
20200225,5h,81.05
20200226,5h,78.18
20200227,5h,79.98
20200228,5h,77.58
20200229,5h,77.22
20200301,5h,78.66
20200302,5h,76.43
20200303,5h,80.18
20200304,5h,82.78
20200305,5h,80.65
20200306,5h,82.78
20200307,5h,81.74
20200308,5h,80.84
20200309,5h,79.68
20200310,5h,80.69
20200311,5h,80.23
20200312,5h,80.3
20200313,5h,80.09
20200314,5h,81.62
20200315,5h,80.28
20200316,5h,78.7
20200317,5h,80.17
20200318,5h,80.54
20200319,5h,80.26
20200320,5h,80.26
20200321,5h,81.06
20200322,5h,81.33
20200323,5h,79.17
20200324,5h,81.81
20200325,5h,82.28
20200326,5h,81.74
20200327,5h,80.25
20200328,5h,80.97
20200329,5h,79.22
20200330,5h,76.56
20200331,5h,80.59
20200401,5h,68.88
20200402,5h,67.61
20200403,5h,67.61
20200404,5h,66.23
20200405,5h,57.65
20200406,5h,68.21
20200407,5h,78.74
20200408,5h,74.84
20200409,5h,67.61
20200410,5h,67.61
20200411,5h,74.19
20200412,5h,62.9
20200413,5h,67.01
20200414,5h,74.69
20200415,5h,74.96
20200416,5h,68.32
20200417,5h,78.96
20200418,5h,77.38
20200419,5h,63.02
20200420,5h,68.69
20200421,5h,75.57
20200422,5h,74.43
20200423,5h,68.32
20200424,5h,68.32
20200425,5h,63.46
20200426,5h,54.13
20200427,5h,53.17
20200428,5h,68.46
20200429,5h,59.45
20200430,5h,66.62
20200501,5h,58.87
20200502,5h,57.14
20200503,5h,58.73
20200504,5h,57.11
20200505,5h,60.69
20200506,5h,66.52
20200507,5h,65.97
20200508,5h,65.96
20200509,5h,73.22
20200510,5h,54.69
20200511,5h,61.99
20200512,5h,66.03
20200513,5h,66.01
20200514,5h,59.44
20200515,5h,66.09
20200516,5h,56.95
20200517,5h,54.71
20200518,5h,54.37
20200519,5h,57.13
20200520,5h,66.45
20200521,5h,57.04
20200522,5h,56.12
20200523,5h,56.95
20200524,5h,56.37
20200525,5h,55.83
20200526,5h,55.6
20200527,5h,55.31
20200528,5h,55.6
20200529,5h,55.58
20200530,5h,56.29
20200531,5h,55.76
20200601,5h,51.92
20200602,5h,54.76
20200603,5h,55.04
20200604,5h,55.02
20200605,5h,55.04
20200606,5h,55.04
20200607,5h,54.75
20200608,5h,51.12
20200609,5h,55.5
20200610,5h,55.23
20200611,5h,55.5
20200612,5h,55.5
20200613,5h,55.11
20200614,5h,54.82
20200615,5h,51.52
20200616,5h,55.22
20200617,5h,55.64
20200618,5h,55.23
20200619,5h,55.23
20200620,5h,54.9
20200621,5h,54.42
20200622,5h,51.62
20200623,5h,54.95
20200624,5h,55.0
20200625,5h,55.23
20200626,5h,55.23
20200627,5h,54.87
20200628,5h,54.67
20200629,5h,52.07
20200630,5h,55.61
20200701,5h,53.46
20200702,5h,53.36
20200703,5h,52.35
20200704,5h,53.81
20200705,5h,54.26
20200706,5h,51.52
20200707,5h,53.47
20200708,5h,53.38
20200709,5h,54.77
20200710,5h,53.47
20200711,5h,54.73
20200712,5h,54.23
20200713,5h,51.52
20200714,5h,53.73
20200715,5h,54.79
20200716,5h,54.77
20200717,5h,53.71
20200718,5h,55.26
20200719,5h,54.92
20200720,5h,52.22
20200721,5h,54.93
20200722,5h,55.42
20200723,5h,55.87
20200724,5h,59.08
20200725,5h,55.74
20200726,5h,55.11
20200727,5h,53.41
20200728,5h,55.19
20200729,5h,55.17
20200730,5h,55.43
20200731,5h,55.25
20200801,5h,53.08
20200802,5h,52.83
20200803,5h,52.26
20200804,5h,52.4
20200805,5h,52.34
20200806,5h,52.53
20200807,5h,52.54
20200808,5h,52.45
20200809,5h,52.48
20200810,5h,51.95
20200811,5h,54.21
20200812,5h,51.18
20200813,5h,52.97
20200814,5h,56.75
20200815,5h,54.01
20200816,5h,52.81
20200817,5h,52.5
20200818,5h,53.22
20200819,5h,57.09
20200820,5h,56.82
20200821,5h,53.22
20200822,5h,53.08
20200823,5h,52.36
20200824,5h,51.92
20200825,5h,53.22
20200826,5h,56.82
20200827,5h,56.77
20200828,5h,56.52
20200829,5h,53.08
20200830,5h,52.39
20200831,5h,52.1
20200901,5h,50.45
20200902,5h,50.56
20200903,5h,50.61
20200904,5h,60.71
20200905,5h,52.97
20200906,5h,50.15
20200907,5h,50.45
20200908,5h,50.73
20200909,5h,50.45
20200910,5h,50.73
20200911,5h,50.73
20200912,5h,52.97
20200913,5h,50.1
20200914,5h,50.12
20200915,5h,50.56
20200916,5h,50.73
20200917,5h,50.78
20200918,5h,50.74
20200919,5h,53.08
20200920,5h,50.19
20200921,5h,50.1
20200922,5h,50.7
20200923,5h,50.45
20200924,5h,50.73
20200925,5h,53.06
20200926,5h,51.51
20200927,5h,50.02
20200928,5h,50.16
20200929,5h,50.53
20200930,5h,49.34
20201001,5h,47.33
20201002,5h,47.35
20201003,5h,47.04
20201004,5h,47.33
20201005,5h,47.24
20201006,5h,50.1
20201007,5h,48.85
20201008,5h,48.91
20201009,5h,48.68
20201010,5h,48.33
20201011,5h,47.65
20201012,5h,47.37
20201013,5h,48.04
20201014,5h,48.47
20201015,5h,48.9
20201016,5h,48.87
20201017,5h,48.85
20201018,5h,47.57
20201019,5h,47.4
20201020,5h,48.9
20201021,5h,48.42
20201022,5h,48.87
20201023,5h,48.85
20201024,5h,48.79
20201025,5h,47.88
20201026,5h,47.62
20201027,5h,48.91
20201028,5h,48.9
20201029,5h,48.87
20201030,5h,48.87
20201031,5h,48.79
20201101,5h,47.07
20201102,5h,46.28
20201103,5h,47.1
20201104,5h,48.16
20201105,5h,48.23
20100101,6h,100.54
20100102,6h,100.68
20100103,6h,160.3
20100104,6h,101.25
20100105,6h,109.32
20100106,6h,109.28
20100107,6h,109.48
20100108,6h,136.42
20100109,6h,102.59
20100110,6h,101.56
20100111,6h,101.25
20100112,6h,111.14
20100113,6h,112.82
20100114,6h,110.62
20100115,6h,112.36
20100116,6h,102.16
20100117,6h,101.3
20100118,6h,101.25
20100119,6h,111.87
20100120,6h,108.89
20100121,6h,154.45
20100122,6h,113.88
20100123,6h,102.5
20100124,6h,101.49
20100125,6h,157.08
20100126,6h,103.76
20100127,6h,102.68
20100128,6h,102.84
20100129,6h,111.59
20100130,6h,102.46
20100131,6h,102.34
20100201,6h,100.71
20100202,6h,102.95
20100203,6h,102.94
20100204,6h,102.98
20100205,6h,102.95
20100206,6h,155.37
20100207,6h,102.46
20100208,6h,101.2
20100209,6h,103.19
20100210,6h,102.94
20100211,6h,156.89
20100212,6h,102.6
20100213,6h,100.9
20100214,6h,153.45
20100215,6h,65.46
20100216,6h,64.36
20100217,6h,100.7
20100218,6h,117.13
20100219,6h,112.6
20100220,6h,115.97
20100221,6h,181.35
20100222,6h,101.77
20100223,6h,103.8
20100224,6h,152.82
20100225,6h,103.33
20100226,6h,102.88
20100227,6h,103.64
20100228,6h,103.11
20100301,6h,94.07
20100302,6h,95.78
20100303,6h,97.37
20100304,6h,97.39
20100305,6h,97.24
20100306,6h,111.49
20100307,6h,98.1
20100308,6h,160.53
20100309,6h,97.32
20100310,6h,156.51
20100311,6h,156.3
20100312,6h,98.06
20100313,6h,99.4
20100314,6h,101.53
20100315,6h,154.76
20100316,6h,163.14
20100317,6h,156.29
20100318,6h,98.79
20100319,6h,98.92
20100320,6h,152.73
20100321,6h,98.04
20100322,6h,95.9
20100323,6h,106.14
20100324,6h,105.53
20100325,6h,97.91
20100326,6h,98.39
20100327,6h,97.35
20100328,6h,99.13
20100329,6h,96.94
20100330,6h,107.7
20100331,6h,111.73
20100401,6h,106.06
20100402,6h,106.83
20100403,6h,153.63
20100404,6h,97.98
20100405,6h,98.04
20100406,6h,98.75
20100407,6h,98.94
20100408,6h,98.29
20100409,6h,115.31
20100410,6h,160.56
20100411,6h,97.96
20100412,6h,97.9
20100413,6h,98.17
20100414,6h,98.16
20100415,6h,97.66
20100416,6h,98.23
20100417,6h,97.9
20100418,6h,97.53
20100419,6h,96.29
20100420,6h,97.78
20100421,6h,97.78
20100422,6h,145.57
20100423,6h,97.11
20100424,6h,97.64
20100425,6h,96.87
20100426,6h,94.53
20100427,6h,96.44
20100428,6h,96.64
20100429,6h,96.57
20100430,6h,97.26
20100501,6h,104.83
20100502,6h,104.4
20100503,6h,102.03
20100504,6h,105.86
20100505,6h,137.54
20100506,6h,129.48
20100507,6h,104.73
20100508,6h,105.45
20100509,6h,104.81
20100510,6h,101.81
20100511,6h,105.36
20100512,6h,150.91
20100513,6h,107.55
20100514,6h,104.76
20100515,6h,104.34
20100516,6h,105.93
20100517,6h,100.23
20100518,6h,105.97
20100519,6h,104.02
20100520,6h,105.97
20100521,6h,105.3
20100522,6h,102.11
20100523,6h,105.17
20100524,6h,104.6
20100525,6h,104.52
20100526,6h,104.04
20100527,6h,107.0
20100528,6h,103.92
20100529,6h,149.85
20100530,6h,104.98
20100531,6h,100.21
20100601,6h,103.35
20100602,6h,102.84
20100603,6h,102.84
20100604,6h,106.67
20100605,6h,102.87
20100606,6h,103.95
20100607,6h,55.76
20100608,6h,102.89
20100609,6h,102.36
20100610,6h,107.42
20100611,6h,103.12
20100612,6h,102.74
20100613,6h,55.86
20100614,6h,55.79
20100615,6h,101.45
20100616,6h,102.21
20100617,6h,101.12
20100618,6h,101.89
20100619,6h,156.35
20100620,6h,47.51
20100621,6h,57.01
20100622,6h,77.26
20100623,6h,100.98
20100624,6h,151.32
20100625,6h,156.98
20100626,6h,73.87
20100627,6h,47.41
20100628,6h,40.09
20100629,6h,56.89
20100630,6h,56.89
20100701,6h,59.37
20100702,6h,59.3
20100703,6h,58.28
20100704,6h,39.13
20100705,6h,39.16
20100706,6h,102.4
20100707,6h,104.3
20100708,6h,104.37
20100709,6h,103.3
20100710,6h,59.83
20100711,6h,39.38
20100712,6h,39.16
20100713,6h,59.35
20100714,6h,59.37
20100715,6h,59.37
20100716,6h,59.37
20100717,6h,59.5
20100718,6h,39.28
20100719,6h,39.18
20100720,6h,59.24
20100721,6h,59.3
20100722,6h,59.24
20100723,6h,59.19
20100724,6h,59.43
20100725,6h,39.39
20100726,6h,39.17
20100727,6h,59.24
20100728,6h,104.54
20100729,6h,78.32
20100730,6h,59.24
20100731,6h,59.43
20100801,6h,44.22
20100802,6h,43.42
20100803,6h,47.55
20100804,6h,44.17
20100805,6h,47.45
20100806,6h,67.83
20100807,6h,68.02
20100808,6h,43.74
20100809,6h,47.23
20100810,6h,67.79
20100811,6h,67.79
20100812,6h,67.8
20100813,6h,67.81
20100814,6h,44.16
20100815,6h,43.75
20100816,6h,43.48
20100817,6h,67.8
20100818,6h,67.87
20100819,6h,67.87
20100820,6h,67.87
20100821,6h,47.7
20100822,6h,43.74
20100823,6h,43.63
20100824,6h,107.26
20100825,6h,77.62
20100826,6h,109.25
20100827,6h,107.49
20100828,6h,108.48
20100829,6h,48.43
20100830,6h,67.87
20100831,6h,108.88
20100901,6h,102.68
20100902,6h,101.85
20100903,6h,102.4
20100904,6h,101.92
20100905,6h,46.53
20100906,6h,70.06
20100907,6h,102.37
20100908,6h,102.1
20100909,6h,102.25
20100910,6h,102.25
20100911,6h,102.68
20100912,6h,81.79
20100913,6h,70.01
20100914,6h,100.38
20100915,6h,102.31
20100916,6h,102.14
20100917,6h,102.38
20100918,6h,103.84
20100919,6h,46.51
20100920,6h,70.34
20100921,6h,42.56
20100922,6h,42.17
20100923,6h,41.49
20100924,6h,41.67
20100925,6h,70.24
20100926,6h,81.09
20100927,6h,69.92
20100928,6h,102.98
20100929,6h,103.3
20100930,6h,103.21
20101001,6h,99.41
20101002,6h,98.95
20101003,6h,77.41
20101004,6h,76.2
20101005,6h,99.88
20101006,6h,104.2
20101007,6h,103.31
20101008,6h,103.17
20101009,6h,99.88
20101010,6h,98.43
20101011,6h,72.24
20101012,6h,103.3
20101013,6h,103.27
20101014,6h,102.16
20101015,6h,103.36
20101016,6h,99.68
20101017,6h,102.83
20101018,6h,98.63
20101019,6h,104.77
20101020,6h,103.72
20101021,6h,103.26
20101022,6h,103.09
20101023,6h,103.1
20101024,6h,104.1
20101025,6h,98.94
20101026,6h,102.68
20101027,6h,103.34
20101028,6h,103.56
20101029,6h,104.01
20101030,6h,103.99
20101031,6h,106.99
20101101,6h,91.37
20101102,6h,96.33
20101103,6h,96.35
20101104,6h,96.53
20101105,6h,96.37
20101106,6h,95.5
20101107,6h,96.19
20101108,6h,96.9
20101109,6h,95.92
20101110,6h,96.08
20101111,6h,96.47
20101112,6h,96.0
20101113,6h,97.0
20101114,6h,95.43
20101115,6h,92.89
20101116,6h,96.1
20101117,6h,96.32
20101118,6h,96.38
20101119,6h,96.24
20101120,6h,96.42
20101121,6h,95.46
20101122,6h,92.93
20101123,6h,96.22
20101124,6h,96.23
20101125,6h,96.11
20101126,6h,96.09
20101127,6h,95.97
20101128,6h,98.46
20101129,6h,95.91
20101130,6h,96.28
20101201,6h,104.61
20101202,6h,104.37
20101203,6h,104.04
20101204,6h,104.47
20101205,6h,105.78
20101206,6h,101.4
20101207,6h,104.31
20101208,6h,104.06
20101209,6h,104.01
20101210,6h,104.37
20101211,6h,105.78
20101212,6h,103.46
20101213,6h,101.47
20101214,6h,105.85
20101215,6h,105.38
20101216,6h,104.36
20101217,6h,105.86
20101218,6h,105.06
20101219,6h,105.94
20101220,6h,103.93
20101221,6h,121.79
20101222,6h,122.47
20101223,6h,121.4
20101224,6h,124.27
20101225,6h,129.45
20101226,6h,118.32
20101227,6h,103.6
20101228,6h,105.68
20101229,6h,105.25
20101230,6h,110.86
20101231,6h,118.56
20110101,6h,106.96
20110102,6h,107.08
20110103,6h,108.39
20110104,6h,109.1
20110105,6h,108.96
20110106,6h,126.45
20110107,6h,118.34
20110108,6h,109.39
20110109,6h,107.42
20110110,6h,107.76
20110111,6h,147.28
20110112,6h,123.87
20110113,6h,125.41
20110114,6h,127.54
20110115,6h,115.82
20110116,6h,108.31
20110117,6h,108.15
20110118,6h,125.86
20110119,6h,124.98
20110120,6h,123.33
20110121,6h,127.21
