Date,Type,SMP
20150928,평균,47.01
20150929,평균,74.59
20150930,평균,85.73
20151001,평균,98.52
20151002,평균,99.67
20151003,평균,99.59
20151004,평균,93.83
20151005,평균,92.49
20151006,평균,99.32
20151007,평균,98.22
20151008,평균,98.55
20151009,평균,97.38
20151010,평균,99.23
20151011,평균,96.0
20151012,평균,99.39
20151013,평균,101.81
20151014,평균,99.57
20151015,평균,101.14
20151016,평균,101.39
20151017,평균,100.97
20151018,평균,94.51
20151019,평균,100.18
20151020,평균,99.07
20151021,평균,99.02
20151022,평균,101.43
20151023,평균,98.65
20151024,평균,96.22
20151025,평균,95.19
20151026,평균,98.16
20151027,평균,98.12
20151028,평균,97.13
20151029,평균,96.53
20151030,평균,97.71
20151031,평균,95.84
20151101,평균,85.33
20151102,평균,89.88
20151103,평균,94.71
20151104,평균,94.75
20151105,평균,95.02
20151106,평균,95.48
20151107,평균,99.42
20151108,평균,90.55
20151109,평균,93.89
20151110,평균,98.1
20151111,평균,96.67
20151112,평균,97.29
20151113,평균,101.18
20151114,평균,91.79
20151115,평균,91.66
20151116,평균,91.36
20151117,평균,95.54
20151118,평균,95.97
20151119,평균,95.77
20151120,평균,95.89
20151121,평균,93.81
20151122,평균,91.49
20151123,평균,91.18
20151124,평균,102.23
20151125,평균,98.06
20151126,평균,95.39
20151127,평균,96.48
20151128,평균,99.12
20151129,평균,92.86
20151130,평균,91.33
20151201,평균,97.72
20151202,평균,96.4
20151203,평균,95.87
20151204,평균,97.37
20151205,평균,98.67
20151206,평균,93.2
20151207,평균,97.57
20151208,평균,96.58
20151209,평균,96.85
20151210,평균,96.78
20151211,평균,96.01
20151212,평균,94.27
20151213,평균,92.6
20151214,평균,95.91
20151215,평균,95.83
20151216,평균,100.17
20151217,평균,97.5
20151218,평균,95.75
20151219,평균,93.83
20151220,평균,92.51
20151221,평균,95.8
20151222,평균,95.82
20151223,평균,95.84
20151224,평균,95.09
20151225,평균,93.2
20151226,평균,92.73
20151227,평균,83.66
20151228,평균,93.18
20151229,평균,95.97
20151230,평균,97.75
20151231,평균,93.59
20160101,평균,70.81
20160102,평균,75.07
20160103,평균,77.71
20160104,평균,89.15
20160105,평균,90.04
20160106,평균,90.46
20160107,평균,91.53
20160108,평균,90.42
20160109,평균,88.21
20160110,평균,86.48
20160111,평균,90.1
20160112,평균,97.34
20160113,평균,90.28
20160114,평균,93.51
20160115,평균,92.65
20160116,평균,89.85
20160117,평균,87.72
20160118,평균,93.06
20160119,평균,92.08
20160120,평균,92.63
20160121,평균,97.01
20160122,평균,92.28
20160123,평균,92.81
20160124,평균,88.74
20160125,평균,97.73
20160126,평균,92.46
20160127,평균,97.42
20160128,평균,93.16
20160129,평균,98.06
20160130,평균,90.01
20160131,평균,87.81
20160201,평균,92.09
20160202,평균,91.79
20160203,평균,91.09
20160204,평균,92.14
20160205,평균,89.68
20160206,평균,88.64
20160207,평균,78.3
20160208,평균,59.32
20160209,평균,53.4
20160210,평균,73.02
20160211,평균,86.15
20160212,평균,90.81
20160213,평균,90.12
20160214,평균,88.89
20160215,평균,91.64
20160216,평균,91.74
20160217,평균,90.63
20160218,평균,91.28
20160219,평균,89.24
20160220,평균,89.19
20160221,평균,86.67
20160222,평균,90.62
20160223,평균,89.8
20160224,평균,91.49
20160225,평균,89.92
20160226,평균,91.01
20160227,평균,88.53
20160228,평균,87.73
20160229,평균,90.87
20160301,평균,86.77
20160302,평균,89.58
20160303,평균,88.85
20160304,평균,89.19
20160305,평균,89.13
20160306,평균,86.34
20160307,평균,89.16
20160308,평균,89.39
20160309,평균,88.7
20160310,평균,89.02
20160311,평균,89.6
20160312,평균,89.08
20160313,평균,85.92
20160314,평균,87.6
20160315,평균,87.53
20160316,평균,87.39
20160317,평균,87.57
20160318,평균,87.11
20160319,평균,84.61
20160320,평균,83.61
20160321,평균,88.85
20160322,평균,87.29
20160323,평균,86.98
20160324,평균,87.08
20160325,평균,86.93
20160326,평균,84.59
20160327,평균,82.82
20160328,평균,84.12
20160329,평균,86.59
20160330,평균,86.52
20160331,평균,86.57
20160401,평균,75.76
20160402,평균,74.07
20160403,평균,78.68
20160404,평균,80.07
20160405,평균,75.46
20160406,평균,78.28
20160407,평균,80.26
20160408,평균,76.72
20160409,평균,74.94
20160410,평균,75.59
20160411,평균,76.12
20160412,평균,78.95
20160413,평균,76.09
20160414,평균,74.99
20160415,평균,74.91
20160416,평균,74.14
20160417,평균,76.03
20160418,평균,73.66
20160419,평균,75.56
20160420,평균,75.55
20160421,평균,75.45
20160422,평균,77.43
20160423,평균,73.88
20160424,평균,58.28
20160425,평균,71.62
20160426,평균,76.38
20160427,평균,75.51
20160428,평균,75.18
20160429,평균,74.94
20160430,평균,73.03
20160501,평균,57.23
20160502,평균,64.64
20160503,평균,69.25
20160504,평균,69.32
20160505,평균,66.74
20160506,평균,67.79
20160507,평균,67.79
20160508,평균,61.51
20160509,평균,66.41
20160510,평균,69.56
20160511,평균,69.97
20160512,평균,69.19
20160513,평균,69.56
20160514,평균,70.92
20160515,평균,66.45
20160516,평균,68.07
20160517,평균,70.62
20160518,평균,70.91
20160519,평균,71.2
20160520,평균,71.3
20160521,평균,70.0
20160522,평균,66.89
20160523,평균,68.96
20160524,평균,70.36
20160525,평균,70.84
20160526,평균,70.57
20160527,평균,71.09
20160528,평균,71.11
20160529,평균,67.12
20160530,평균,69.08
20160531,평균,71.1
20160601,평균,65.21
20160602,평균,65.1
20160603,평균,64.82
20160604,평균,65.05
20160605,평균,62.46
20160606,평균,64.52
20160607,평균,63.11
20160608,평균,65.18
20160609,평균,65.18
20160610,평균,65.71
20160611,평균,65.07
20160612,평균,63.12
20160613,평균,63.37
20160614,평균,65.51
20160615,평균,65.45
20160616,평균,65.7
20160617,평균,65.25
20160618,평균,66.4
20160619,평균,63.82
20160620,평균,63.31
20160621,평균,66.07
20160622,평균,66.58
20160623,평균,66.72
20160624,평균,66.37
20160625,평균,66.59
20160626,평균,64.86
20160627,평균,65.56
20160628,평균,65.67
20160629,평균,65.67
20160630,평균,65.78
20160701,평균,67.8
20160702,평균,66.94
20160703,평균,65.04
20160704,평균,64.32
20160705,평균,67.18
20160706,평균,66.79
20160707,평균,67.66
20160708,평균,68.01
20160709,평균,67.81
20160710,평균,63.33
20160711,평균,63.01
20160712,평균,67.33
20160713,평균,67.93
20160714,평균,67.89
20160715,평균,67.88
20160716,평균,67.69
20160717,평균,62.83
20160718,평균,63.65
20160719,평균,67.97
20160720,평균,66.75
20160721,평균,66.99
20160722,평균,67.63
20160723,평균,67.47
20160724,평균,63.58
20160725,평균,63.84
20160726,평균,68.28
20160727,평균,68.31
20160728,평균,68.92
20160729,평균,68.93
20160730,평균,68.78
20160731,평균,67.58
20160801,평균,67.49
20160802,평균,68.38
20160803,평균,69.11
20160804,평균,69.82
20160805,평균,70.97
20160806,평균,73.68
20160807,평균,70.86
20160808,평균,68.72
20160809,평균,71.31
20160810,평균,74.58
20160811,평균,74.03
20160812,평균,75.49
20160813,평균,70.66
20160814,평균,69.82
20160815,평균,72.19
20160816,평균,74.14
20160817,평균,74.55
20160818,평균,73.54
20160819,평균,73.35
20160820,평균,70.86
20160821,평균,70.12
20160822,평균,73.62
20160823,평균,72.28
20160824,평균,72.92
20160825,평균,71.36
20160826,평균,70.77
20160827,평균,70.17
20160828,평균,68.58
20160829,평균,70.53
20160830,평균,68.7
20160831,평균,68.48
20160901,평균,71.33
20160902,평균,71.16
20160903,평균,73.89
20160904,평균,73.54
20160905,평균,73.4
20160906,평균,73.19
20160907,평균,73.54
20160908,평균,73.28
20160909,평균,73.52
20160910,평균,72.56
20160911,평균,71.21
20160912,평균,72.17
20160913,평균,71.56
20160914,평균,68.48
20160915,평균,37.55
20160916,평균,61.03
20160917,평균,66.93
20160918,평균,71.84
20160919,평균,73.93
20160920,평균,72.41
20160921,평균,71.69
20160922,평균,72.42
20160923,평균,71.95
20160924,평균,74.6
20160925,평균,72.62
20160926,평균,73.08
20160927,평균,73.75
20160928,평균,73.18
20160929,평균,73.2
20160930,평균,72.53
20161001,평균,74.48
20161002,평균,72.13
20161003,평균,73.77
20161004,평균,74.19
20161005,평균,73.97
20161006,평균,74.14
20161007,평균,74.24
20161008,평균,73.83
20161009,평균,72.57
20161010,평균,73.72
20161011,평균,73.83
20161012,평균,73.83
20161013,평균,73.65
20161014,평균,72.94
20161015,평균,73.46
20161016,평균,72.66
20161017,평균,73.54
20161018,평균,73.16
20161019,평균,73.01
20161020,평균,73.15
20161021,평균,73.64
20161022,평균,74.09
20161023,평균,71.81
20161024,평균,73.4
20161025,평균,72.91
20161026,평균,72.31
20161027,평균,72.59
20161028,평균,72.72
20161029,평균,72.51
20161030,평균,72.12
20161031,평균,72.35
20161101,평균,74.13
20161102,평균,74.48
20161103,평균,73.78
20161104,평균,74.84
20161105,평균,74.22
20161106,평균,72.23
20161107,평균,74.48
20161108,평균,75.04
20161109,평균,75.54
20161110,평균,75.76
20161111,평균,75.87
20161112,평균,74.63
20161113,평균,72.3
20161114,평균,75.17
20161115,평균,75.35
20161116,평균,74.63
20161117,평균,74.44
20161118,평균,74.5
20161119,평균,73.27
20161120,평균,71.75
20161121,평균,74.1
20161122,평균,75.51
20161123,평균,74.87
20161124,평균,75.67
20161125,평균,75.65
20161126,평균,76.3
20161127,평균,74.22
20161128,평균,76.03
20161129,평균,77.06
20161130,평균,77.03
20161201,평균,88.23
20161202,평균,87.81
20161203,평균,86.3
20161204,평균,84.99
20161205,평균,88.18
20161206,평균,87.83
20161207,평균,87.7
20161208,평균,87.29
20161209,평균,87.07
20161210,평균,86.5
20161211,평균,85.27
20161212,평균,87.41
20161213,평균,87.28
20161214,평균,87.92
20161215,평균,88.36
20161216,평균,87.99
20161217,평균,86.29
20161218,평균,84.83
20161219,평균,87.06
20161220,평균,88.16
20161221,평균,86.8
20161222,평균,87.01
20161223,평균,86.94
20161224,평균,83.65
20161225,평균,82.87
20161226,평균,85.24
20161227,평균,87.03
20161228,평균,87.39
20161229,평균,87.24
20161230,평균,86.81
20161231,평균,84.05
20170101,평균,76.26
20170102,평균,87.67
20170103,평균,87.82
20170104,평균,87.67
20170105,평균,87.32
20170106,평균,87.5
20170107,평균,85.48
20170108,평균,83.91
20170109,평균,87.4
20170110,평균,87.91
20170111,평균,87.89
20170112,평균,88.1
20170113,평균,88.52
20170114,평균,85.85
20170115,평균,84.68
20170116,평균,88.43
20170117,평균,88.44
20170118,평균,88.65
20170119,평균,89.62
20170120,평균,89.67
20170121,평균,87.27
20170122,평균,85.95
20170123,평균,89.78
20170124,평균,89.18
20170125,평균,88.71
20170126,평균,87.75
20170127,평균,84.06
20170128,평균,67.97
20170129,평균,63.07
20170130,평균,82.31
20170131,평균,87.79
20170201,평균,92.59
20170202,평균,91.89
20170203,평균,91.76
20170204,평균,89.73
20170205,평균,87.79
20170206,평균,92.0
20170207,평균,91.32
20170208,평균,91.03
20170209,평균,91.77
20170210,평균,91.85
20170211,평균,89.72
20170212,평균,87.59
20170213,평균,91.57
20170214,평균,91.27
20170215,평균,91.26
20170216,평균,90.94
20170217,평균,91.39
20170218,평균,90.12
20170219,평균,88.08
20170220,평균,91.91
20170221,평균,91.24
20170222,평균,91.11
20170223,평균,91.13
20170224,평균,91.33
20170225,평균,88.9
20170226,평균,87.31
20170227,평균,91.1
20170228,평균,90.94
20170301,평균,91.97
20170302,평균,92.64
20170303,평균,92.49
20170304,평균,90.47
20170305,평균,89.03
20170306,평균,91.71
20170307,평균,92.79
20170308,평균,92.55
20170309,평균,92.54
20170310,평균,92.87
20170311,평균,91.45
20170312,평균,89.49
20170313,평균,93.32
20170314,평균,93.35
20170315,평균,92.61
20170316,평균,92.46
20170317,평균,92.4
20170318,평균,89.88
20170319,평균,88.17
20170320,평균,91.41
20170321,평균,91.98
20170322,평균,92.55
20170323,평균,91.97
20170324,평균,91.91
20170325,평균,90.16
20170326,평균,86.92
20170327,평균,90.76
20170328,평균,92.24
20170329,평균,92.5
20170330,평균,92.49
20170331,평균,92.03
20170401,평균,75.77
20170402,평균,73.0
20170403,평균,77.4
20170404,평균,76.65
20170405,평균,77.05
20170406,평균,76.32
20170407,평균,75.92
20170408,평균,74.54
20170409,평균,67.82
20170410,평균,73.95
20170411,평균,75.96
20170412,평균,75.82
20170413,평균,76.28
20170414,평균,76.33
20170415,평균,74.31
20170416,평균,69.07
20170417,평균,75.8
20170418,평균,76.86
20170419,평균,76.79
20170420,평균,76.48
20170421,평균,76.23
20170422,평균,74.15
20170423,평균,66.83
20170424,평균,76.21
20170425,평균,75.68
20170426,평균,76.08
20170427,평균,76.92
20170428,평균,76.41
20170429,평균,74.35
20170430,평균,65.41
20170501,평균,71.46
20170502,평균,80.14
20170503,평균,76.36
20170504,평균,82.84
20170505,평균,74.72
20170506,평균,74.32
20170507,평균,64.63
20170508,평균,79.92
20170509,평균,81.21
20170510,평균,79.42
20170511,평균,83.23
20170512,평균,83.23
20170513,평균,81.52
20170514,평균,63.32
20170515,평균,79.13
20170516,평균,82.93
20170517,평균,82.72
20170518,평균,82.67
20170519,평균,83.24
20170520,평균,81.19
20170521,평균,67.56
20170522,평균,78.03
20170523,평균,81.64
20170524,평균,81.84
20170525,평균,81.35
20170526,평균,81.64
20170527,평균,77.46
20170528,평균,65.64
20170529,평균,78.29
20170530,평균,83.22
20170531,평균,83.96
20170601,평균,85.73
20170602,평균,84.44
20170603,평균,82.59
20170604,평균,79.38
20170605,평균,81.29
20170606,평균,82.58
20170607,평균,80.47
20170608,평균,84.11
20170609,평균,84.29
20170610,평균,81.85
20170611,평균,72.93
20170612,평균,79.64
20170613,평균,82.91
20170614,평균,82.62
20170615,평균,83.82
20170616,평균,83.5
20170617,평균,83.46
20170618,평균,79.1
20170619,평균,83.25
20170620,평균,84.84
20170621,평균,84.47
20170622,평균,84.39
20170623,평균,84.25
20170624,평균,80.97
20170625,평균,72.7
20170626,평균,77.89
20170627,평균,84.78
20170628,평균,84.19
20170629,평균,84.11
20170630,평균,84.17
20170701,평균,75.66
20170702,평균,69.27
20170703,평균,74.04
