No,Date,Installed_Capacity,Supply_Capacity,Maximum_Power_Last_Year,Maximum_Power_This_Year,Increasment,Supply_Reserve,Reserve_Rate,Timestamp,Maximum_Power_Last_Year  
2774,2010.10.29,7581.6,6712.9,5450.1,5841.4,7.2,871.5,14.9,19:00,
2775,2010.10.30,7581.6,6588.9,4831.5,5191.9,7.5,1397,26.9,23:00,
2776,2010.10.31,7581.6,6724.8,4686.5,5005.7,6.8,1719.1,34.3,23:00,
2777,2010.11.01,7581.6,6688.1,5791,5832.5,0.7,855.6,14.7,19:00,
2778,2010.11.02,7581.6,6657.7,5841.4,6044.4,3.5,613.3,10.1,19:00,
2779,2010.11.03,7581.6,6678,5625,5964.8,6,713.2,12,19:00,
2780,2010.11.04,7581.6,6704.8,5567.5,6000.6,7.8,704.2,11.7,19:00,
2781,2010.11.05,7581.6,6786.7,5506.3,5887.4,6.9,899.3,15.3,19:00,
2782,2010.11.06,7581.6,6784.1,4889.3,5337.5,9.2,1446.6,27.1,11:00,
2783,2010.11.07,7581.6,6848.5,4744,5090.6,7.3,1757.9,34.5,23:00,
2784,2010.11.08,7581.6,6850.4,5550.1,6150.6,10.8,699.8,11.4,19:00,
2785,2010.11.09,7581.6,6937.9,5603.2,6262.3,11.8,675.6,10.8,19:00,
2786,2010.11.10,7581.6,7042.1,5608.4,6083.7,8.5,958.4,15.8,19:00,
2787,2010.11.11,7581.6,7056.1,5679.8,6074.9,7,981.2,16.2,19:00,
2788,2010.11.12,7581.6,7031.9,5646.4,6028.2,6.8,1003.7,16.7,19:00,
2789,2010.11.13,7581.6,6965.6,5253.3,5429.2,3.4,1536.4,28.3,11:00,
2790,2010.11.14,7581.6,6938.5,5134.3,5229.9,1.9,1708.6,32.7,23:00,
2791,2010.11.15,7595,7059.8,6184.3,6300.9,1.9,758.9,12,19:00,
2792,2010.11.16,7595,7095.8,6231.5,6320.4,1.4,775.4,12.3,19:00,
2793,2010.11.17,7595,7125.8,6194.1,6178.5,-0.3,947.3,15.3,10:00,
2794,2010.11.18,7595,7103.4,6137.5,6248.2,1.8,907.7,14.6,19:00,
2795,2010.11.19,7595,7095.7,6151.3,6227,1.2,868.7,14,11:00,
2796,2010.11.20,7595,7007.2,5534.3,5619.1,1.5,1388.1,24.7,1:00,
2797,2010.11.21,7595,7091.6,5251.7,5220.9,-0.6,1870.7,35.8,23:00,
2798,2010.11.22,7595,7119.7,6029.5,6205.2,2.9,914.5,14.7,19:00,
2799,2010.11.23,7595,7131.5,5954.8,6257.6,5.1,873.9,14,19:00,
2800,2010.11.24,7595,7146.7,6045.3,6135.2,1.5,1011.5,16.5,19:00,
2801,2010.11.25,7595,7140.1,5927.8,6380.2,7.6,759.9,11.9,19:00,
2802,2010.11.26,7595,7141,5907.8,6410,8.5,731,11.4,18:00,
2803,2010.11.27,7595,7069.5,5352.3,5871,9.7,1198.5,20.4,11:00,
2804,2010.11.28,7595,7162.2,5134.7,5589.1,8.9,1573.1,28.1,0:00,
2805,2010.11.29,7595,7171,5977.6,6498.4,8.7,672.6,10.4,11:00,
2806,2010.11.30,7595,7143.1,5963.6,6315.4,5.9,827.7,13.1,11:00,
2807,2010.12.01,7607.8,7144.1,5968.9,6284.2,5.3,859.9,13.7,11:00,
2808,2010.12.02,7607.8,7213.7,6100.7,6269,2.8,944.7,15.1,18:00,
2809,2010.12.03,7607.8,7213.1,6015,6541.4,8.8,671.7,10.3,18:00,
2810,2010.12.04,7607.8,7196,5651.3,5911.1,4.6,1284.9,21.7,11:00,
2811,2010.12.05,7607.8,7204,5428,5434.5,0.1,1769.5,32.6,1:00,
2812,2010.12.06,7607.8,7243,6329.2,6532.4,3.2,710.6,10.9,18:00,
2813,2010.12.07,7607.8,7272.1,6351.2,6672.8,5.1,599.3,9,18:00,
2814,2010.12.08,7607.8,7357.3,6276.7,6729.5,7.2,627.8,9.3,18:00,
2815,2010.12.09,7607.8,7394.2,6175.2,6781.7,9.8,612.5,9,18:00,
2816,2010.12.10,7607.8,7397.5,6007.6,6750.5,12.4,647,9.6,11:00,
2817,2010.12.11,7607.8,7355.8,5463.9,6042.3,10.6,1313.5,21.7,0:00,
2818,2010.12.12,7607.8,7328.3,5300.8,5753.1,8.5,1575.2,27.4,0:00,
2819,2010.12.13,7607.8,7332.6,6303.5,6873.9,9.1,458.7,6.7,11:00,
2820,2010.12.14,7607.8,7437.1,6499.1,6961.4,7.1,475.7,6.8,18:00,
2821,2010.12.15,7607.8,7574.7,6543.8,7130.8,9,443.9,6.2,18:00,
2822,2010.12.16,7607.8,7575.2,6661.9,7125.8,7,449.4,6.3,11:00,
2823,2010.12.17,7607.8,7576.3,6679.7,7106,6.4,470.3,6.6,11:00,
2824,2010.12.18,7607.8,7266,6036.8,6292.8,4.2,973.2,15.5,11:00,
2825,2010.12.19,7607.8,7147.6,5731.7,5783,0.9,1364.6,23.6,1:00,
2826,2010.12.20,7607.8,7455.1,6643,6637.7,-0.1,817.4,12.3,18:00,
2827,2010.12.21,7607.8,7468.7,6498.8,6744.5,3.8,724.2,10.7,11:00,
2828,2010.12.22,7607.8,7344.1,6260.5,6605.5,5.5,738.6,11.2,10:00,
2829,2010.12.23,7607.8,7396.2,6308.9,6732,6.7,664.2,9.9,19:00,
2830,2010.12.24,7607.8,7431.2,5685.5,6995,23,436.2,6.2,12:00,
2831,2010.12.25,7607.8,7341.6,5769.8,6387.4,10.7,954.2,14.9,1:00,
2832,2010.12.26,7607.8,7224.6,5690.8,6085.6,6.9,1139,18.7,0:00,
2833,2010.12.27,7607.8,7518.4,6625,7010.7,5.8,507.7,7.2,12:00,
2834,2010.12.28,7607.8,7518.4,6617.5,7001.8,5.8,516.6,7.4,12:00,
2835,2010.12.29,7607.8,7521.3,6410.3,6970.8,8.7,550.5,7.9,11:00,
2836,2010.12.30,7607.8,7563.1,6302.3,6900,9.5,663.1,9.6,12:00,
2837,2010.12.31,7607.8,7533.2,5639.1,6733.1,19.4,800.1,11.9,11:00,
2838,2011.01.01,7607.8,7500.3,5547,5979.6,7.8,1520.7,25.4,1:00,
2839,2011.01.02,7607.8,7510.2,5558.1,5917.3,6.5,1592.9,26.9,0:00,
2840,2011.01.03,7613.1,7517,6614.9,7086.8,7.1,430.2,6.1,12:00,
2841,2011.01.04,7613.1,7504.5,6690.1,7086.9,5.9,417.6,5.9,11:00,
2842,2011.01.05,7613.1,7516,6785.5,7007.3,3.3,508.7,7.3,11:00,
2843,2011.01.06,7613.1,7605.4,6827.3,7128.5,4.4,476.9,6.7,19:00,
2844,2011.01.07,7613.1,7593.1,6855.5,7142.3,4.2,450.8,6.3,11:00,
2845,2011.01.08,7613.1,7473,6127.7,6510,6.2,963,14.8,11:00,
2846,2011.01.09,7613.1,7523.9,5790,6186.1,6.8,1337.8,21.6,0:00,
2847,2011.01.10,7613.1,7591,6837.2,7184,5.1,407,5.7,12:00,
2848,2011.01.11,7613.1,7600,6875.8,7168.7,4.3,431.3,6,12:00,
2849,2011.01.12,7613.1,7600,6896.3,7178.5,4.1,421.5,5.9,12:00,
2850,2011.01.13,7613.1,7620.1,6893.7,7178.3,4.1,441.8,6.2,11:00,
2851,2011.01.14,7613.1,7612.5,6853.9,7156.9,4.4,455.6,6.4,11:00,
2852,2011.01.15,7613.1,7547.5,6107.6,6692.3,9.6,855.2,12.8,0:00,
2853,2011.01.16,7613.1,7547.5,5814,6444.6,10.9,1102.9,17.1,1:00,
2854,2011.01.17,7613.1,7717.9,6734.7,7313.7,8.6,404.2,"5,5",12:00,
2855,2011.01.18,7613.1,7684.4,6609.5,7243.3,9.6,441.1,6.1,11:00,
2856,2011.01.19,7613.1,7686.5,6360.8,7222.3,13.5,464.2,6.4,12:00,
2857,2011.01.20,7613.1,7683.1,6478.3,7191.8,11,491.3,6.8,12:00,
2858,2011.01.21,7613.1,7629.8,6659.5,7191,8.5,438.8,6.1,11:00,
2859,2011.01.22,7613.1,7668.8,5970.4,6550.5,9.7,1118.3,17.1,12:00,
2860,2011.01.23,7613.1,7696.8,5683.5,6226.3,9.6,1470.5,23.6,1:00,
2861,2011.01.24,7613.1,7751.2,6567.7,7191.3,9.5,559.9,7.8,12:00,
2862,2011.01.25,7613.1,7709,6675.4,7234.4,8.4,474.6,6.6,11:00,
2863,2011.01.26,7613.1,7742.2,6558.5,7229.2,10.2,513,7.1,11:00,
2864,2011.01.27,7613.1,7742.2,6373.7,7301.4,14.6,440.8,6,12:00,
2865,2011.01.28,7664.9,7742.2,6503.3,7227.4,11.1,514.8,7.1,11:00,
2866,2011.01.29,7664.9,7676.3,5809.3,6681.3,15,995,14.9,12:00,
2867,2011.01.30,7664.9,7667.3,5466,6402.8,17.1,1264.5,19.7,0:00,
2868,2011.01.31,7664.9,7697.2,6474.7,7155.5,10.5,541.7,7.6,12:00,
2869,2011.02.01,7664.9,7829.4,6536.2,6739.6,3.1,1089.8,16.2,11:00,
2870,2011.02.02,7664.9,7859.7,6715.8,5834,-13.1,2025.7,34.7,1:00,
2871,2011.02.03,7664.9,7902.1,6687.8,5079.6,-24.1,2822.5,55.6,0:00,
2872,2011.02.04,7664.9,7767.6,6634.7,5281.7,-20.4,2485.9,47.1,0:00,
2873,2011.02.05,7664.9,7660.2,6058.3,5557,-8.3,2103.2,37.8,0:00,
2874,2011.02.06,7664.9,7678,5696.8,5714.2,0.3,1963.8,34.4,0:00,
2875,2011.02.07,7664.9,7683.9,6555.4,6849.8,4.5,834.1,12.2,11:00,
2876,2011.02.08,7664.9,7645.2,6469.2,6879.1,6.3,766.1,11.1,11:00,
2877,2011.02.09,7664.9,7691.9,6364.8,6787.6,6.6,904.3,13.3,11:00,
2878,2011.02.10,7664.9,7743.9,6443.2,7008.7,8.8,735.2,10.5,11:00,
2879,2011.02.11,7664.9,7722,6216,6959.7,12,762.3,11,11:00,
2880,2011.02.12,7664.9,7468.2,5394.7,6378.6,18.2,1089.6,17.1,11:00,
2881,2011.02.13,7664.9,7560.7,4876.2,6008.7,23.2,1552,25.8,1:00,
2882,2011.02.14,7664.9,7572.9,5103.8,7100.2,39.1,472.7,6.7,11:00,
2883,2011.02.15,7664.9,7625.2,5655.1,6991.3,23.6,633.9,9.1,11:00,
2884,2011.02.16,7664.9,7536.7,6399.1,6976.3,9,560.4,8,11:00,
2885,2011.02.17,7664.9,7566.4,6471.7,6875,6.2,691.4,10.1,11:00,
2886,2011.02.18,7664.9,7462.4,6453,6779.6,5.1,682.8,10.1,11:00,
2887,2011.02.19,7664.9,7384.3,5767,6132.7,6.3,1251.6,20.4,11:00,
2888,2011.02.20,7664.9,7384.3,5394.1,5748.2,6.6,1636.1,28.5,1:00,
2889,2011.02.21,7664.9,7312.1,6207.2,6562.2,5.7,762,11.6,11:00,
2890,2011.02.22,7664.9,7358.3,6074.5,6495.4,6.9,862.9,13.3,10:00,
2891,2011.02.23,7664.9,7396.9,5887.1,6475.9,10,921,14.2,10:00,
2892,2011.02.24,7664.9,7404.1,5844.3,6325,8.2,1079.1,17.1,10:00,
2893,2011.02.25,7723.5,7593.9,5787.5,6403.2,10.6,1190.7,18.6,11:00,
2894,2011.02.26,7723.5,7222.5,5351.4,5840.2,9.1,1382.3,23.7,11:00,
2895,2011.02.27,7723.5,7260.9,5070.3,5544.4,9.4,1716.5,31,0:00,
2896,2011.02.28,7723.5,7182.6,5417.4,6529,20.5,653.6,10,11:00,
2897,2011.03.01,7723.5,7168.1,6105.8,6045.4,-1,1122.7,18.6,0:00,
2898,2011.03.02,7723.5,7118.3,6056.7,6674.6,10.2,443.7,6.6,11:00,
2899,2011.03.03,7823.5,7217.3,6067.8,6731,10.9,486.3,7.2,11:00,
2900,2011.03.04,7823.5,7243.2,5994,6732,12.3,511.2,7.6,11:00,
2901,2011.03.05,7823.5,7032.3,5497.3,6110,11.2,922.3,15.1,11:00,
2902,2011.03.06,7823.5,7032.3,5264.9,5573.6,5.9,1458.7,26.2,1:00,
2903,2011.03.07,7823.5,7123.7,6086.9,6570,7.9,553.7,8.4,11:00,
2904,2011.03.08,7823.5,7149.9,6171.9,6549.7,6.1,600.2,9.2,11:00,
2905,2011.03.09,7823.5,7161.9,6352,6576.2,3.5,585.7,8.9,11:00,
2906,2011.03.10,7823.5,7126.9,6171.4,6622.1,7.3,504.8,7.6,11:00,
2907,2011.03.11,7823.5,7179.4,6023.8,6403.8,6.3,775.6,12.1,10:00,
2908,2011.03.12,7823.5,6916,5468.5,5790.8,5.9,1125.2,19.4,11:00,
2909,2011.03.13,7823.5,7030.1,5117.5,5334.1,4.2,1696,31.8,23:00,
2910,2011.03.14,7823.5,7062.6,5961.4,6273,5.2,789.6,12.6,11:00,
2911,2011.03.15,7823.5,7083.4,6052.2,6410.1,5.9,673.3,10.5,20:00,
2912,2011.03.16,7823.5,7066.9,6069.3,6553.2,8,513.7,7.8,11:00,
2913,2011.03.17,7823.5,7076.6,6189.5,6574,6.2,502.6,7.6,11:00,
2914,2011.03.18,7823.5,7076.6,6098.7,6412.4,5.1,664.2,10.4,10:00,
2915,2011.03.19,7823.5,6998.8,5421.5,5710.9,5.3,1287.9,22.6,11:00,
2916,2011.03.20,7823.5,7035.9,5206.5,5388.1,3.5,1647.8,30.6,23:00,
2917,2011.03.21,7823.5,7000,6134.2,6185.5,0.8,814.5,13.2,11:00,
2918,2011.03.22,7823.5,6986.7,6108.5,6365.4,4.2,621.3,9.8,20:00,
2919,2011.03.23,7823.5,7052.2,5862.9,6407.3,9.3,644.9,10.1,11:00,
2920,2011.03.24,7823.5,6966.3,6020.4,6365.8,5.7,600.5,9.4,20:00,
2921,2011.03.25,7823.5,7029.3,6047.8,6444.7,6.6,584.6,9.1,11:00,
2922,2011.03.26,7823.5,6895,5433.4,5741.2,5.7,1153.8,20.1,11:00,
2923,2011.03.27,7823.5,6895,5153.2,5387.4,4.5,1507.6,28,23:00,
2924,2011.03.28,7823.5,7002.1,5857.1,6288.4,7.4,713.7,11.3,11:00,
2925,2011.03.29,7823.5,6963.7,5894.9,6325.6,7.3,638.1,10.1,11:00,
2926,2011.03.30,7823.5,7009.2,5973.8,6157.1,3.1,852.1,13.8,10:00,
2927,2011.03.31,7823.5,6970.9,5813,6060,4.3,910.9,15,10:00,
2928,2011.04.01,7823.5,6973.3,5766.2,5925.2,2.8,1048.1,17.7,11:00,
2929,2011.04.02,7823.5,6918.1,5342.9,5548.2,3.8,1369.9,24.7,11:00,
2930,2011.04.03,7823.5,6909.4,5006.3,5248.7,4.8,1660.7,31.6,23:00,
2931,2011.04.04,7823.5,7020.2,5567.1,6014.8,8,1005.4,16.7,20:00,
2932,2011.04.05,7823.5,7084.6,5697.8,5951.3,4.5,1133.3,19,20:00,
2933,2011.04.06,7823.5,7035.3,5662.4,5974.9,5.5,1060.4,17.7,11:00,
2934,2011.04.07,7823.5,7037.1,5691.6,6140,7.9,897.1,14.6,11:00,
2935,2011.04.08,7823.5,7039.4,5560,5899,6.1,1140.4,19.3,11:00,
2936,2011.04.09,7823.5,6746.2,5120.3,5415.8,5.8,1330.4,24.6,23:00,
2937,2011.04.10,7823.5,6816.4,4863.6,5154,6,1662.4,32.3,23:00,
2938,2011.04.11,7823.5,6919.8,5601.7,5931.7,5.9,988.1,16.7,20:00,
2939,2011.04.12,7823.5,6919.8,5818.1,5827.8,0.2,1092,18.7,20:00,
2940,2011.04.13,7823.5,6842.9,5830.4,5816.7,-0.2,1026.2,17.6,11:00,
2941,2011.04.14,7823.5,6839.3,5813.1,5838.7,0.4,1000.6,17.1,11:00,
2942,2011.04.15,7823.5,6736.4,5659,5821.3,2.9,915.1,15.7,20:00,
2943,2011.04.16,7823.5,6787.8,5221.2,5342.2,2.3,1445.6,27.1,11:00,
2944,2011.04.17,7823.5,6777.2,4972.1,5106,2.7,1671.2,32.7,23:00,
2945,2011.04.18,7823.5,6750.1,5581.4,6049.1,8.4,701,11.6,11:00,
2946,2011.04.19,7823.5,6757.8,5507.8,5928.8,7.6,829,14,20:00,
2947,2011.04.20,7823.5,6704.3,5552,5794.5,4.4,909.8,15.7,11:00,
2948,2011.04.21,7823.5,6702.8,5655.3,5856.7,3.6,846.1,14.4,20:00,
2949,2011.04.22,7823.5,6700.1,5537,6041.3,9.1,658.8,10.9,11:00,
2950,2011.04.23,7823.5,6428.2,5103.3,5402.2,5.9,1026,19,23:00,
2951,2011.04.24,7823.5,6475.2,4852.1,5183.6,6.8,1291.6,24.9,23:00,
2952,2011.04.25,7823.5,6639.5,5608.3,5846.8,4.3,792.7,13.6,20:00,
2953,2011.04.26,7823.5,6640.6,5638.7,6041.7,7.2,598.9,9.9,11:00,
2954,2011.04.27,7823.5,6643.1,5876.6,5865.2,-0.2,777.9,13.3,11:00,
2955,2011.04.28,7823.5,6589,5631.3,5872.7,4.3,716.3,12.2,11:00,
2956,2011.04.29,7823.5,6589.9,5501.8,5754.3,4.6,835.6,14.5,11:00,
2957,2011.04.30,7823.5,6589.7,4926.7,5376.1,9.1,1213.6,22.6,11:00,
2958,2011.05.01,7823.5,6669.5,4782.4,4970.8,3.9,1698.7,34.2,23:00,
2959,2011.05.02,7823.5,6600.6,5432.8,5661.6,4.2,939,16.6,20:00,
2960,2011.05.03,7823.5,6671,5412.8,5747.4,6.2,923.6,16.1,21:00,
2961,2011.05.04,7823.5,6696.3,5063.1,5726.1,13.1,970.2,16.9,11:00,
2962,2011.05.05,7823.5,6635,5470.3,5377.3,-1.7,1257.7,23.4,23:00,
2963,2011.05.06,7823.5,6653,5351.2,5658.4,5.7,994.6,17.6,20:00,
2964,2011.05.07,7823.5,6654.4,4922,5313.5,8,1340.9,25.2,11:00,
2965,2011.05.08,7823.5,6756.1,4667.7,4884.4,4.6,1871.7,38.3,23:00,
2966,2011.05.09,7823.5,6860.5,5391.9,5742.6,6.5,1117.9,19.5,17:00,
2967,2011.05.10,7823.5,6945.7,5420.9,5424.5,0.1,1521.2,28,21:00,
2968,2011.05.11,7823.5,6915.7,5356.4,5816.2,8.6,1099.5,18.9,11:00,
2969,2011.05.12,7823.5,6901.3,5370.7,5745.6,7,1155.7,20.1,15:00,
2970,2011.05.13,7823.5,6898.5,5354,5646.8,5.5,1251.7,22.2,11:00,
2971,2011.05.14,7823.5,6926.6,4972.5,5221.2,5,1705.4,32.7,11:00,
2972,2011.05.15,7823.5,6987.3,4650.2,4908.5,5.6,2078.8,42.4,21:00,
2973,2011.05.16,7823.5,7014.3,5448.2,5675.2,4.2,1339.1,23.6,17:00,
2974,2011.05.17,7823.5,7002,5524.4,5686.7,2.9,1315.3,23.1,17:00,
2975,2011.05.18,7823.5,6935.4,5430.8,5755.7,6,1179.7,20.5,15:00,
2976,2011.05.19,7823.5,6810.5,5539.3,5808.5,4.9,1002,17.3,17:00,
2977,2011.05.20,7823.5,6836.1,5108.9,5935.5,16.2,900.6,15.2,15:00,
2978,2011.05.21,7823.5,6758.1,4895.9,5422.7,10.8,1335.4,24.6,12:00,
2979,2011.05.22,7823.5,6740.7,4684.9,4982.2,6.4,1758.5,35.3,21:00,
2980,2011.05.23,7823.5,6801.1,5407.6,5739.5,6.1,1061.6,18.5,15:00,
2981,2011.05.24,7823.5,6779.3,5435.2,5814.2,7,965.1,16.6,15:00,
2982,2011.05.25,7823.5,6826.5,5414.8,5863.7,8.3,962.8,16.4,15:00,
2983,2011.05.26,7823.5,6844.6,5425.3,5844.4,7.7,1000.2,17.1,15:00,
2984,2011.05.27,7823.5,6820.8,5440.3,5800.6,6.6,1020.2,17.6,17:00,
2985,2011.05.28,7823.5,7098.5,5013.7,5342,6.6,1756.5,32.9,12:00,
2986,2011.05.29,7823.5,6946.8,4690.9,5024.9,7.1,1921.9,38.2,21:00,
2987,2011.05.30,7823.5,6983.9,5383.8,5933,10.2,1150.9,17.7,15:00,
2988,2011.05.31,7823.5,6894.4,5419.7,5861.6,8.2,1032.8,17.6,17:00,
2989,2011.06.01,7823.5,6837.7,5195.4,5778.7,11.2,1059,18.3,15:00,
2990,2011.06.02,7823.5,6837.4,5622.4,5879.7,4.6,957.7,16.3,17:00,
2991,2011.06.03,7823.5,6837.7,5702.1,5848.8,2.5,992.9,17,15:00,
2992,2011.06.04,7823.5,6768.5,5228.2,5380,2.9,1388.5,25.8,12:00,
2993,2011.06.05,7823.5,6740.7,4827.8,4920.7,1.9,1820,37,21:00,
2994,2011.06.06,7823.5,6824.2,5936.4,5307.7,-10.6,1516.5,28.6,21:00,
2995,2011.06.07,7823.5,6802.1,5934.1,6023.6,1.5,778.5,12.9,15:00,
2996,2011.06.08,7823.5,6930.2,6056.4,6151.2,1.6,779,12.7,15:00,
2997,2011.06.09,7823.5,6785.9,6146.4,6005.8,-2.3,780.1,13,16:00,
2998,2011.06.10,7823.5,6896.2,6049.7,6108.7,1,787.5,12.9,15:00,
2999,2011.06.11,7823.5,6820,5238,5628.6,7.5,1191.4,21.2,15:00,
3000,2011.06.12,7823.5,7054.9,4923.7,5104.7,3.7,1950.2,38.2,21:00,
3001,2011.06.13,7823.5,7121.9,5969.3,6158.7,3.2,963.2,15.6,15:00,
3002,2011.06.14,7823.5,7187,6165.6,6219.6,0.9,967.4,15.6,15:00,
3003,2011.06.15,7823.5,7213.2,6009.1,6347.1,5.6,866.1,13.6,15:00,
3004,2011.06.16,7823.5,7222.5,6226.9,6421.1,3.1,801.4,12.5,15:00,
3005,2011.06.17,7881,7195,6254.5,6393.5,2.2,801.5,12.5,15:00,
3006,2011.06.18,7881,7086.3,5496.2,5795.3,5.4,1291,22.3,12:00,
3007,2011.06.19,7881,7034.2,4973.7,5296.5,6.5,1737.7,32.8,21:00,
3008,2011.06.20,7881,7209.1,6105.8,6687.2,9.5,521.9,7.8,15:00,
3009,2011.06.21,7881,7162.5,6026.5,6625.4,9.9,537.1,8.1,15:00,
3010,2011.06.22,7881,7267.3,6062.9,6484.6,7,782.7,12.1,15:00,
3011,2011.06.23,7881,7278.2,6213,6585.6,6,692.6,10.5,15:00,
3012,2011.06.24,7881,7177,6282.8,6314.4,0.5,862.6,13.7,15:00,
3013,2011.06.25,7881,6807.7,5422.4,5641.2,4,1166.5,20.7,12:00,
3014,2011.06.26,7881,6984.7,4941.2,5060.7,2.4,1924,38,21:00,
3015,2011.06.27,7881,7276,6181,6094.2,-1.4,1181.8,19.4,17:00,
3016,2011.06.28,7881,7265.6,6269.9,6424.9,2.5,840.7,13.1,15:00,
3017,2011.06.29,7881,7367.7,6204.4,6441.4,3.8,926.3,14.4,15:00,
3018,2011.06.30,7881,7468.9,6327.4,6549.7,3.5,919.2,14,15:00,
3019,2011.07.01,7881,7483.4,6327.7,6635.8,4.9,847.6,12.8,15:00,
3020,2011.07.02,7881,7571.6,5654.5,5961.3,5.4,1610.3,27,15:00,
3021,2011.07.03,7881,7565.7,5204.4,5333.2,2.5,2232.5,41.9,21:00,
3022,2011.07.04,7881,7642.3,6458.7,6494.6,0.6,1147.7,17.7,15:00,
3023,2011.07.05,7881,7667.1,6502.5,6612.8,1.7,1054.3,15.9,15:00,
3024,2011.07.06,7881,7667.1,6483.9,6506,0.3,1161.1,17.8,15:00,
3025,2011.07.07,7881,7607.1,6349.3,6462.2,1.8,1144.9,17.7,15:00,
3026,2011.07.08,7881,7608.1,6390.4,6428.3,0.6,1179.8,18.4,15:00,
3027,2011.07.09,7881,7527.5,5692.7,5804,2,1723.5,29.7,12:00,
3028,2011.07.10,7881,7391.5,5032.2,5359.3,6.5,2032.2,37.9,21:00,
3029,2011.07.11,7881,7688.9,6264.9,6424,2.5,1264.9,19.7,15:00,
3030,2011.07.12,7881,7613.4,6340.9,6523.7,2.9,1089.7,16.7,15:00,
3031,2011.07.13,7881,7680.6,6398.5,6608.7,3.3,1071.9,16.2,15:00,
3032,2011.07.14,7881,7683.9,6479.5,6648,2.6,1035.9,15.6,15:00,
3033,2011.07.15,7881,7635.3,6343.9,6714,5.8,921.3,13.7,15:00,
3034,2011.07.16,7881,7698.4,5670,6102.8,7.6,1595.6,26.1,12:00,
3035,2011.07.17,7881,7635,5304.8,5651.8,6.5,1983.2,35.1,21:00,
3036,2011.07.18,7881,7883.8,6568.3,7095.6,8,788.2,11.1,15:00,
3037,2011.07.19,7881,7883.8,6700.8,7139.3,6.5,744.5,10.4,15:00,
3038,2011.07.20,7881,7872.2,6685,7035,5.2,837.2,11.9,15:00,
3039,2011.07.21,7881,7892.2,6761.9,6917.3,2.3,974.9,14.1,15:00,
3040,2011.07.22,7881,7892.2,6379.9,6610.5,3.6,1281.7,19.4,15:00,
3041,2011.07.23,7881,7831.8,5871.7,6133.9,4.5,1697.9,27.7,15:00,
3042,2011.07.24,7881,7810.8,5315.4,5543.5,4.3,2267.3,40.9,21:00,
3043,2011.07.25,7881,7854,6544.5,6796.5,3.9,1057.5,15.6,15:00,
3044,2011.07.26,7881,7858,6732.3,6896.4,2.4,961.6,13.9,15:00,
3045,2011.07.27,7881,7858,6490.4,6746.4,3.9,1111.6,16.5,15:00,
3046,2011.07.28,7881,7848.3,6619.2,6794.2,2.6,1054.1,15.5,15:00,
3047,2011.07.29,7881,7771.5,6481.2,6825.4,5.3,946.1,13.9,15:00,
3048,2011.07.30,7881,7640.6,5473.9,5843.9,6.8,1796.7,30.7,12:00,
3049,2011.07.31,7881,7745.2,5394.6,5432.6,0.7,2312.6,42.6,21:00,
3050,2011.08.01,7881,7740.4,5891.5,5794.2,-1.7,1946.2,33.6,15:00,
3051,2011.08.02,7881,7823.2,5808.6,5925.7,2,1897.5,32,15:00,
3052,2011.08.03,7881,7812,6266.3,6124.4,-2.3,1687.6,27.6,15:00,
3053,2011.08.04,7881,7812,6660.9,6512.4,-2.2,1299.6,20,15:00,
3054,2011.08.05,7881,7830.5,6563.3,6795.1,3.5,1035.4,15.2,15:00,
3055,2011.08.06,7881,7735.7,5904.5,6176.7,4.6,1559,25.2,15:00,
3056,2011.08.07,7881,7770.2,5497.5,5700.3,3.7,2069.9,36.3,21:00,
3057,2011.08.08,7881,7776.8,6728.7,6678.4,-0.8,1098.4,16.4,15:00,
3058,2011.08.09,7881,7834,6580,6752.3,2.6,1081.7,16,15:00,
3059,2011.08.10,7881,7858,6520.6,6777.6,3.9,1080.4,15.9,15:00,
3060,2011.08.11,7881,7858,6346.1,6958.7,9.7,899.3,12.9,15:00,
3061,2011.08.12,7881,7858,6550.4,6811.2,4,1046.8,15.4,15:00,
3062,2011.08.13,7881,7858,5872.6,6092.7,3.8,1765.3,29,12:00,
3063,2011.08.14,7881,7849.7,5401.5,5535.2,2.5,2314.5,41.8,21:00,
3064,2011.08.15,7924.6,7849.7,6364.6,5982.6,-6,1867.1,31.2,21:00,
3065,2011.08.16,7924.6,7849.7,6467.6,6864.9,6.1,984.8,14.3,15:00,
3066,2011.08.17,7924.6,7836.7,6745.2,6764.5,0.3,1072.2,15.9,15:00,
3067,2011.08.18,7924.6,7829.7,6849.3,6752.7,-1.4,1077,15.9,15:00,
3068,2011.08.19,7924.6,7849.7,6988.6,6582.8,-5.8,1266.9,19.2,15:00,
3069,2011.08.20,7924.6,7829.7,6432.7,5732.2,-10.9,2097.5,36.6,12:00,
3070,2011.08.21,7924.6,7797.7,5859.4,5311.6,-9.4,2486.1,46.8,21:00,
3071,2011.08.22,7924.6,7782,6940.4,6426.1,-7.4,1355.9,21.1,15:00,
3072,2011.08.23,7924.6,7797.7,6698.2,6358.7,-5.1,1439,22.6,15:00,
3073,2011.08.24,7924.6,7790.7,6514,6395.9,-1.8,1394.8,21.8,15:00,
3074,2011.08.25,7924.6,7834,6628.3,6528.5,-1.5,1305.5,20,15:00,
3075,2011.08.26,7924.6,7829.9,6778.1,6621.4,-2.3,1208.5,18.3,15:00,
3076,2011.08.27,7924.6,7788,5940,6094.4,2.6,1693.6,27.8,12:00,
